ID;Elevation;Date;Hour;Temperature
3829;High;2022-08-12;01:50:54;49.404
3830;High;2022-08-12;02:20:54;50.643
3831;High;2022-08-12;02:50:54;50.29
3832;High;2022-08-12;03:20:54;49.759
3833;High;2022-08-12;03:50:54;51.699
3834;High;2022-08-12;04:20:54;49.759
3835;High;2022-08-12;04:50:54;49.05
3836;High;2022-08-12;05:20:54;47.802
3837;High;2022-08-12;05:50:54;47.624
3838;High;2022-08-12;06:20:54;47.624
3839;High;2022-08-12;06:50:54;48.695
3840;High;2022-08-12;07:20:54;49.404
3841;High;2022-08-12;07:50:54;50.113
3842;High;2022-08-12;08:20:54;50.643
3843;High;2022-08-12;08:50:54;51.699
3844;High;2022-08-12;09:20:54;51.699
3845;High;2022-08-12;09:50:54;52.05
3846;High;2022-08-12;10:20:54;73.234
3847;High;2022-08-12;10:50:54;78.449
3848;High;2022-08-12;11:20:54;81.09
3849;High;2022-08-12;11:50:54;82.864
3850;High;2022-08-12;12:20:54;84.115
3851;High;2022-08-12;12:50:54;84.115
3852;High;2022-08-12;01:20:54;81.266
3853;High;2022-08-12;01:50:54;77.05
3854;High;2022-08-12;02:20:54;85.194
3855;High;2022-08-12;02:50:54;86.641
3856;High;2022-08-12;03:20:54;89.755
3857;High;2022-08-12;03:50:54;97.331
3858;High;2022-08-12;04:20:54;95.016
3859;High;2022-08-12;04:50:54;99.489
3860;High;2022-08-12;05:20:54;97.331
3861;High;2022-08-12;05:50:54;97.331
3862;High;2022-08-12;06:20:54;95.016
3863;High;2022-08-12;06:50:54;86.459
3864;High;2022-08-12;07:20:54;78.975
3865;High;2022-08-12;07:50:54;64.996
3866;High;2022-08-12;08:20:54;68.592
3867;High;2022-08-12;08:50:54;55.884
3868;High;2022-08-12;09:20:54;53.449
3869;High;2022-08-12;09:50:54;52.75
3870;High;2022-08-12;10:20:54;51.346
3871;High;2022-08-12;10:50:54;51.172
3872;High;2022-08-12;11:20:54;49.937
3873;High;2022-08-12;11:50:54;48.871
3874;High;2022-08-13;12:20:54;51.172
3875;High;2022-08-13;12:50:54;49.937
3876;High;2022-08-13;01:20:54;49.759
3877;High;2022-08-13;01:50:54;50.466
3878;High;2022-08-13;02:20:54;49.937
3879;High;2022-08-13;02:50:54;48.16
3880;High;2022-08-13;03:20:54;50.995
3881;High;2022-08-13;03:50:54;50.113
3882;High;2022-08-13;04:20:54;50.29
3883;High;2022-08-13;04:50:54;50.29
3884;High;2022-08-13;05:20:54;49.228
3885;High;2022-08-13;05:50:54;46.908
3886;High;2022-08-13;06:20:54;45.648
3887;High;2022-08-13;06:50:54;45.466
3888;High;2022-08-13;07:20:54;45.286
3889;High;2022-08-13;07:50:54;46.188
3890;High;2022-08-13;08:20:54;46.908
3891;High;2022-08-13;08:50:54;47.446
3892;High;2022-08-13;09:20:54;47.446
3893;High;2022-08-13;09:50:54;47.446
3894;High;2022-08-13;10:20:54;72.891
3895;High;2022-08-13;10:50:54;75.139
3896;High;2022-08-13;11:20:54;80.735
3897;High;2022-08-13;11:50:54;81.621
3898;High;2022-08-13;12:20:54;81.797
3899;High;2022-08-13;12:50:54;82.864
3900;High;2022-08-13;01:20:54;78.274
3901;High;2022-08-13;01:50:54;74.791
3902;High;2022-08-13;02:20:54;85.194
3903;High;2022-08-13;02:50:54;87.915
3904;High;2022-08-13;03:20:54;90.867
3905;High;2022-08-13;03:50:54;91.987
3906;High;2022-08-13;04:20:54;91.987
3907;High;2022-08-13;04:50:54;96.942
3908;High;2022-08-13;05:20:54;95.59
3909;High;2022-08-13;05:50:54;98.897
3910;High;2022-08-13;06:20:54;97.916
3911;High;2022-08-13;06:50:54;95.207
3912;High;2022-08-13;07:20:54;89.384
3913;High;2022-08-13;07:50:54;84.115
3914;High;2022-08-13;08:20:54;66.366
3915;High;2022-08-13;08:50:54;54.495
3916;High;2022-08-13;09:20:54;50.819
3917;High;2022-08-13;09:50:54;50.643
3918;High;2022-08-13;10:20:54;47.446
3919;High;2022-08-13;10:50:54;47.982
3920;High;2022-08-13;11:20:54;48.517
3921;High;2022-08-13;11:50:54;52.401
3922;High;2022-08-14;12:20:54;53.1
3923;High;2022-08-14;12:50:54;52.576
3924;High;2022-08-14;01:20:54;53.1
3925;High;2022-08-14;01:50:54;53.973
3926;High;2022-08-14;02:20:54;52.576
3927;High;2022-08-14;02:50:54;52.401
3928;High;2022-08-14;03:20:54;52.401
3929;High;2022-08-14;03:50:54;52.576
3930;High;2022-08-14;04:20:54;52.225
3931;High;2022-08-14;04:50:54;52.05
3932;High;2022-08-14;05:20:54;52.225
3933;High;2022-08-14;05:50:54;52.05
3934;High;2022-08-14;06:20:54;49.228
3935;High;2022-08-14;06:50:54;52.576
3936;High;2022-08-14;07:20:54;54.322
3937;High;2022-08-14;07:50:54;57.268
3938;High;2022-08-14;08:20:54;59.851
3939;High;2022-08-14;08:50:54;61.398
3940;High;2022-08-14;09:20:54;62.425
3941;High;2022-08-14;09:50:54;63.968
3942;High;2022-08-14;10:20:54;63.455
3943;High;2022-08-14;10:50:54;60.712
3944;High;2022-08-14;11:20:54;56.75
3945;High;2022-08-14;11:50:54;60.195
3946;High;2022-08-14;12:20:54;59.164
3947;High;2022-08-14;12:50:54;54.322
3948;High;2022-08-14;01:20:54;57.958
3949;High;2022-08-14;01:50:54;58.993
3950;High;2022-08-14;02:20:54;65.167
3951;High;2022-08-14;02:50:54;75.484
3952;High;2022-08-14;03:20:54;64.139
3953;High;2022-08-14;03:50:54;66.879
3954;High;2022-08-14;04:20:54;61.054
3955;High;2022-08-14;04:50:54;59.851
3956;High;2022-08-14;05:20:54;58.476
3957;High;2022-08-14;05:50:54;56.75
3958;High;2022-08-14;06:20:54;55.884
3959;High;2022-08-14;06:50:54;61.398
3960;High;2022-08-14;07:20:54;53.623
3961;High;2022-08-14;07:50:54;52.75
3962;High;2022-08-14;08:20:54;50.466
3963;High;2022-08-14;08:50:54;48.695
3964;High;2022-08-14;09:20:54;48.16
3965;High;2022-08-14;09:50:54;45.466
3966;High;2022-08-14;10:20:54;45.286
3967;High;2022-08-14;10:50:54;46.369
3968;High;2022-08-14;11:20:54;47.266
3969;High;2022-08-14;11:50:54;46.728
3970;High;2022-08-15;12:20:54;46.728
3971;High;2022-08-15;12:50:54;46.908
3972;High;2022-08-15;01:20:54;46.188
3973;High;2022-08-15;01:50:54;44.013
3974;High;2022-08-15;02:20:54;43.648
3975;High;2022-08-15;02:50:54;43.099
3976;High;2022-08-15;03:20:54;43.099
3977;High;2022-08-15;03:50:54;41.254
3978;High;2022-08-15;04:20:54;40.321
3979;High;2022-08-15;04:50:54;39.384
3980;High;2022-08-15;05:20:54;41.067
3981;High;2022-08-15;05:50:54;40.881
3982;High;2022-08-15;06:20:54;41.254
3983;High;2022-08-15;06:50:54;42.548
3984;High;2022-08-15;07:20:54;43.099
3985;High;2022-08-15;07:50:54;43.466
3986;High;2022-08-15;08:20:54;44.56
3987;High;2022-08-15;08:50:54;45.466
3988;High;2022-08-15;09:20:54;49.937
3989;High;2022-08-15;09:50:54;52.401
3990;High;2022-08-15;10:20:54;67.221
3991;High;2022-08-15;10:50:54;68.934
3992;High;2022-08-15;11:20:54;73.062
3993;High;2022-08-15;11:50:54;66.022
3994;High;2022-08-15;12:20:54;68.934
3995;High;2022-08-15;12:50:54;69.107
3996;High;2022-08-15;01:20:54;67.05
3997;High;2022-08-15;01:50:54;70.995
3998;High;2022-08-15;02:20:54;67.392
3999;High;2022-08-15;02:50:54;61.569
4000;High;2022-08-15;03:20:54;66.193
4001;High;2022-08-15;03:50:54;60.195
4002;High;2022-08-15;04:20:54;70.995
4003;High;2022-08-15;04:50:54;57.958
4004;High;2022-08-15;05:20:54;78.8
4005;High;2022-08-15;05:50:54;58.303
4006;High;2022-08-15;06:20:54;55.711
4007;High;2022-08-15;06:50:54;70.651
4008;High;2022-08-15;07:20:54;65.509
4009;High;2022-08-15;07:50:54;59.851
4010;High;2022-08-15;08:20:54;50.643
4011;High;2022-08-15;08:50:54;47.982
4012;High;2022-08-15;09:20:54;46.369
4013;High;2022-08-15;09:50:54;45.286
4014;High;2022-08-15;10:20:54;44.379
4015;High;2022-08-15;10:50:54;44.195
4016;High;2022-08-15;11:20:54;42.548
4017;High;2022-08-15;11:50:54;42.179
4018;High;2022-08-16;12:20:54;41.625
4019;High;2022-08-16;12:50:54;41.625
4020;High;2022-08-16;01:20:54;40.696
4021;High;2022-08-16;01:50:54;40.134
4022;High;2022-08-16;02:20:54;40.881
4023;High;2022-08-16;02:50:54;40.881
4024;High;2022-08-16;03:20:54;40.509
4025;High;2022-08-16;03:50:54;38.818
4026;High;2022-08-16;04:20:54;41.994
4027;High;2022-08-16;04:50:54;40.696
4028;High;2022-08-16;05:20:54;40.696
4029;High;2022-08-16;05:50:54;42.732
4030;High;2022-08-16;06:20:54;43.282
4031;High;2022-08-16;06:50:54;42.548
4032;High;2022-08-16;07:20:54;42.548
4033;High;2022-08-16;07:50:54;43.466
4034;High;2022-08-16;08:20:54;44.922
4035;High;2022-08-16;08:50:54;43.648
4036;High;2022-08-16;09:20:54;44.742
4037;High;2022-08-16;09:50:54;43.466
4038;High;2022-08-16;10:20:54;72.372
4039;High;2022-08-16;10:50:54;79.853
4040;High;2022-08-16;11:20:54;82.152
4041;High;2022-08-16;11:50:54;81.621
4042;High;2022-08-16;12:20:54;83.399
4043;High;2022-08-16;12:50:54;83.221
4044;High;2022-08-16;01:20:54;78.975
4045;High;2022-08-16;01:50:54;73.926
4046;High;2022-08-16;02:20:54;84.474
4047;High;2022-08-16;02:50:54;86.277
4048;High;2022-08-16;03:20:54;88.833
4049;High;2022-08-16;03:50:54;91.8
4050;High;2022-08-16;04:20:54;93.873
4051;High;2022-08-16;04:50:54;97.525
4052;High;2022-08-16;05:20:54;98.307
4053;High;2022-08-16;05:50:54;92.363
4054;High;2022-08-16;06:20:54;97.916
4055;High;2022-08-16;06:50:54;87.368
4056;High;2022-08-16;07:20:54;87.915
4057;High;2022-08-16;07:50:54;76.528
4058;High;2022-08-16;08:20:54;55.884
4059;High;2022-08-16;08:50:54;52.576
4060;High;2022-08-16;09:20:54;51.346
4061;High;2022-08-16;09:50:54;52.05
4062;High;2022-08-16;10:20:54;53.623
4063;High;2022-08-16;10:50:54;54.147
4064;High;2022-08-16;11:20:54;53.274
4065;High;2022-08-16;11:50:54;52.576
4066;High;2022-08-17;12:20:54;54.147
4067;High;2022-08-17;12:50:54;54.322
4068;High;2022-08-17;01:20:54;49.228
4069;High;2022-08-17;01:50:54;47.446
4070;High;2022-08-17;02:20:54;48.695
4071;High;2022-08-17;02:50:54;49.228
4072;High;2022-08-17;03:20:54;46.908
4073;High;2022-08-17;03:50:54;48.871
4074;High;2022-08-17;04:20:54;48.16
4075;High;2022-08-17;04:50:54;47.446
4076;High;2022-08-17;05:20:54;46.548
4077;High;2022-08-17;05:50:54;46.369
4078;High;2022-08-17;06:20:54;46.548
4079;High;2022-08-17;06:50:54;49.228
4080;High;2022-08-17;07:20:54;49.937
4081;High;2022-08-17;07:50:54;50.29
4082;High;2022-08-17;08:20:54;53.449
4083;High;2022-08-17;08:50:54;55.884
4084;High;2022-08-17;09:20:54;58.993
4085;High;2022-08-17;09:50:54;60.539
4086;High;2022-08-17;10:20:54;70.651
4087;High;2022-08-17;10:50:54;79.151
4088;High;2022-08-17;11:20:54;75.484
4089;High;2022-08-17;11:50:54;81.797
4090;High;2022-08-17;12:20:54;80.559
4091;High;2022-08-17;12:50:54;79.678
4092;High;2022-08-17;01:20:54;79.502
4093;High;2022-08-17;01:50:54;78.449
4094;High;2022-08-17;02:20:54;81.797
4095;High;2022-08-17;02:50:54;81.09
4096;High;2022-08-17;03:20:54;77.749
4097;High;2022-08-17;03:50:54;73.234
4098;High;2022-08-17;04:20:54;67.221
4099;High;2022-08-17;04:50:54;72.891
4100;High;2022-08-17;05:20:54;68.592
4101;High;2022-08-17;05:50:54;62.769
4102;High;2022-08-17;06:20:54;61.398
4103;High;2022-08-17;06:50:54;56.404
4104;High;2022-08-17;07:20:54;50.29
4105;High;2022-08-17;07:50:54;49.582
4106;High;2022-08-17;08:20:54;46.728
4107;High;2022-08-17;08:50:54;46.008
4108;High;2022-08-17;09:20:54;46.188
4109;High;2022-08-17;09:50:54;45.104
4110;High;2022-08-17;10:20:54;44.922
4111;High;2022-08-17;10:50:54;44.922
4112;High;2022-08-17;11:20:54;44.56
4113;High;2022-08-17;11:50:54;44.742
4114;High;2022-08-18;12:20:54;44.56
4115;High;2022-08-18;12:50:54;44.742
4116;High;2022-08-18;01:20:54;44.56
4117;High;2022-08-18;01:50:54;44.922
4118;High;2022-08-18;02:20:54;45.286
4119;High;2022-08-18;02:50:54;45.828
4120;High;2022-08-18;03:20:54;45.466
4121;High;2022-08-18;03:50:54;45.104
4122;High;2022-08-18;04:20:54;44.922
4123;High;2022-08-18;04:50:54;43.282
4124;High;2022-08-18;05:20:54;42.915
4125;High;2022-08-18;05:50:54;41.625
4126;High;2022-08-18;06:20:54;40.696
4127;High;2022-08-18;06:50:54;41.067
4128;High;2022-08-18;07:20:54;41.254
4129;High;2022-08-18;07:50:54;42.179
4130;High;2022-08-18;08:20:54;44.013
4131;High;2022-08-18;08:50:54;46.008
4132;High;2022-08-18;09:20:54;47.446
4133;High;2022-08-18;09:50:54;45.104
4134;High;2022-08-18;10:20:54;60.195
4135;High;2022-08-18;10:50:54;65.167
4136;High;2022-08-18;11:20:54;63.797
4137;High;2022-08-18;11:50:54;63.797
4138;High;2022-08-18;12:20:54;59.337
4139;High;2022-08-18;12:50:54;59.68
4140;High;2022-08-18;01:20:54;55.537
4141;High;2022-08-18;01:50:54;54.147
4142;High;2022-08-18;02:20:54;51.346
4143;High;2022-08-18;02:50:54;51.346
4144;High;2022-08-18;03:20:54;53.623
4145;High;2022-08-18;03:50:54;53.1
4146;High;2022-08-18;04:20:54;55.711
4147;High;2022-08-18;04:50:54;56.404
4148;High;2022-08-18;05:20:54;56.923
4149;High;2022-08-18;05:50:54;50.819
4150;High;2022-08-18;06:20:54;52.576
4151;High;2022-08-18;06:50:54;55.537
4152;High;2022-08-18;07:20:54;57.268
4153;High;2022-08-18;07:50:54;49.404
4154;High;2022-08-18;08:20:54;48.695
4155;High;2022-08-18;08:50:54;48.695
4156;High;2022-08-18;09:20:54;47.802
4157;High;2022-08-18;09:50:54;47.088
4158;High;2022-08-18;10:20:54;47.088
4159;High;2022-08-18;10:50:54;46.908
4160;High;2022-08-18;11:20:54;46.908
4161;High;2022-08-18;11:50:54;46.728
4162;High;2022-08-19;12:20:54;47.088
4163;High;2022-08-19;12:50:54;46.548
4164;High;2022-08-19;01:20:54;46.548
4165;High;2022-08-19;01:50:54;46.908
4166;High;2022-08-19;02:20:54;46.548
4167;High;2022-08-19;02:50:54;46.908
4168;High;2022-08-19;03:20:54;46.728
4169;High;2022-08-19;03:50:54;46.908
4170;High;2022-08-19;04:20:54;46.008
4171;High;2022-08-19;04:50:54;45.286
4172;High;2022-08-19;05:20:54;44.922
4173;High;2022-08-19;05:50:54;45.466
4174;High;2022-08-19;06:20:54;45.286
4175;High;2022-08-19;06:50:54;45.466
4176;High;2022-08-19;07:20:54;45.828
4177;High;2022-08-19;07:50:54;45.648
4178;High;2022-08-19;08:20:54;46.369
4179;High;2022-08-19;08:50:54;46.188
4180;High;2022-08-19;09:20:54;46.369
4181;High;2022-08-19;09:50:54;46.008
4182;High;2022-08-19;10:20:54;45.648
4183;High;2022-08-19;10:50:54;47.982
4184;High;2022-08-19;11:20:54;46.548
4185;High;2022-08-19;11:50:54;46.188
4186;High;2022-08-19;12:20:54;49.582
4187;High;2022-08-19;12:50:54;47.088
4188;High;2022-08-19;01:20:54;46.548
4189;High;2022-08-19;01:50:54;47.266
4190;High;2022-08-19;02:20:54;46.188
4191;High;2022-08-19;02:50:54;49.228
4192;High;2022-08-19;03:20:54;47.624
4193;High;2022-08-19;03:50:54;47.624
4194;High;2022-08-19;04:20:54;46.548
4195;High;2022-08-19;04:50:54;45.828
4196;High;2022-08-19;05:20:54;46.369
4197;High;2022-08-19;05:50:54;48.339
4198;High;2022-08-19;06:20:54;47.446
4199;High;2022-08-19;06:50:54;44.922
4200;High;2022-08-19;07:20:54;44.195
4201;High;2022-08-19;07:50:54;44.379
4202;High;2022-08-19;08:20:54;44.379
4203;High;2022-08-19;08:50:54;44.742
4204;High;2022-08-19;09:20:54;44.195
4205;High;2022-08-19;09:50:54;44.379
4206;High;2022-08-19;10:20:54;43.831
4207;High;2022-08-19;10:50:54;44.013
4208;High;2022-08-19;11:20:54;43.099
4209;High;2022-08-19;11:50:54;41.439
4210;High;2022-08-20;12:20:54;41.994
4211;High;2022-08-20;12:50:54;41.625
4212;High;2022-08-20;01:20:54;42.363
4213;High;2022-08-20;01:50:54;39.76
4214;High;2022-08-20;02:20:54;39.007
4215;High;2022-08-20;02:50:54;38.25
4216;High;2022-08-20;03:20:54;38.629
4217;High;2022-08-20;03:50:54;41.067
4218;High;2022-08-20;04:20:54;42.548
4219;High;2022-08-20;04:50:54;42.915
4220;High;2022-08-20;05:20:54;43.282
4221;High;2022-08-20;05:50:54;43.466
4222;High;2022-08-20;06:20:54;43.648
4223;High;2022-08-20;06:50:54;43.831
4224;High;2022-08-20;07:20:54;44.922
4225;High;2022-08-20;07:50:54;46.008
4226;High;2022-08-20;08:20:54;48.16
4227;High;2022-08-20;08:50:54;50.819
4228;High;2022-08-20;09:20:54;51.523
4229;High;2022-08-20;09:50:54;52.401
4230;High;2022-08-20;10:20:54;49.582
4231;High;2022-08-20;10:50:54;52.75
4232;High;2022-08-20;11:20:54;50.819
4233;High;2022-08-20;11:50:54;52.925
4234;High;2022-08-20;12:20:54;52.576
4235;High;2022-08-20;12:50:54;56.75
4236;High;2022-08-20;01:20:54;63.282
4237;High;2022-08-20;01:50:54;65.68
4238;High;2022-08-20;02:20:54;66.708
4239;High;2022-08-20;02:50:54;67.564
4240;High;2022-08-20;03:20:54;68.934
4241;High;2022-08-20;03:50:54;86.823
4242;High;2022-08-20;04:20:54;85.194
4243;High;2022-08-20;04:50:54;77.574
4244;High;2022-08-20;05:20:54;78.975
4245;High;2022-08-20;05:50:54;81.266
4246;High;2022-08-20;06:20:54;90.68
4247;High;2022-08-20;06:50:54;64.481
4248;High;2022-08-20;07:20:54;57.785
4249;High;2022-08-20;07:50:54;61.227
4250;High;2022-08-20;08:20:54;56.75
4251;High;2022-08-20;08:50:54;48.16
4252;High;2022-08-20;09:20:54;46.728
4253;High;2022-08-20;09:50:54;45.104
4254;High;2022-08-20;10:20:54;43.831
4255;High;2022-08-20;10:50:54;43.466
4256;High;2022-08-20;11:20:54;43.099
4257;High;2022-08-20;11:50:54;42.548
4258;High;2022-08-21;12:20:54;42.548
4259;High;2022-08-21;12:50:54;42.179
4260;High;2022-08-21;01:20:54;41.81
4261;High;2022-08-21;01:50:54;41.254
4262;High;2022-08-21;02:20:54;41.81
4263;High;2022-08-21;02:50:54;44.013
4264;High;2022-08-21;03:20:54;45.104
4265;High;2022-08-21;03:50:54;44.195
4266;High;2022-08-21;04:20:54;40.881
4267;High;2022-08-21;04:50:54;39.384
4268;High;2022-08-21;05:20:54;42.179
4269;High;2022-08-21;05:50:54;41.439
4270;High;2022-08-21;06:20:54;40.321
4271;High;2022-08-21;06:50:54;39.007
4272;High;2022-08-21;07:20:54;40.134
4273;High;2022-08-21;07:50:54;40.321
4274;High;2022-08-21;08:20:54;40.881
4275;High;2022-08-21;08:50:54;40.321
4276;High;2022-08-21;09:20:54;40.696
4277;High;2022-08-21;09:50:54;40.509
4278;High;2022-08-21;10:20:54;64.139
4279;High;2022-08-21;10:50:54;69.793
4280;High;2022-08-21;11:20:54;72.199
4281;High;2022-08-21;11:50:54;74.964
4282;High;2022-08-21;12:20:54;76.354
4283;High;2022-08-21;12:50:54;77.749
4284;High;2022-08-21;01:20:54;71.683
4285;High;2022-08-21;01:50:54;67.564
4286;High;2022-08-21;02:20:54;75.832
4287;High;2022-08-21;02:50:54;77.749
4288;High;2022-08-21;03:20:54;80.559
4289;High;2022-08-21;03:50:54;79.502
4290;High;2022-08-21;04:20:54;73.062
4291;High;2022-08-21;04:50:54;75.484
4292;High;2022-08-21;05:20:54;80.382
4293;High;2022-08-21;05:50:54;71.168
4294;High;2022-08-21;06:20:54;57.096
4295;High;2022-08-21;06:50:54;60.024
4296;High;2022-08-21;07:20:54;71.856
4297;High;2022-08-21;07:50:54;51.874
4298;High;2022-08-21;08:20:54;48.339
4299;High;2022-08-21;08:50:54;47.266
4300;High;2022-08-21;09:20:54;46.908
4301;High;2022-08-21;09:50:54;46.908
4302;High;2022-08-21;10:20:54;47.088
4303;High;2022-08-21;10:50:54;46.908
4304;High;2022-08-21;11:20:54;46.908
4305;High;2022-08-21;11:50:54;46.188
4306;High;2022-08-22;12:20:54;45.286
4307;High;2022-08-22;12:50:54;43.648
4308;High;2022-08-22;01:20:54;46.188
4309;High;2022-08-22;01:50:54;44.56
4310;High;2022-08-22;02:20:54;45.648
4311;High;2022-08-22;02:50:54;46.188
4312;High;2022-08-22;03:20:54;45.648
4313;High;2022-08-22;03:50:54;44.379
4314;High;2022-08-22;04:20:54;44.742
4315;High;2022-08-22;04:50:54;43.282
4316;High;2022-08-22;05:20:54;43.282
4317;High;2022-08-22;05:50:54;41.81
4318;High;2022-08-22;06:20:54;40.509
4319;High;2022-08-22;06:50:54;40.509
4320;High;2022-08-22;07:20:54;43.648
4321;High;2022-08-22;07:50:54;42.732
4322;High;2022-08-22;08:20:54;46.369
4323;High;2022-08-22;08:50:54;45.286
4324;High;2022-08-22;09:20:54;46.188
4325;High;2022-08-22;09:50:54;46.008
4326;High;2022-08-22;10:20:54;47.266
4327;High;2022-08-22;10:50:54;49.937
4328;High;2022-08-22;11:20:54;55.364
4329;High;2022-08-22;11:50:54;63.626
4330;High;2022-08-22;12:20:54;69.107
4331;High;2022-08-22;12:50:54;70.824
4332;High;2022-08-22;01:20:54;72.028
4333;High;2022-08-22;01:50:54;67.392
4334;High;2022-08-22;02:20:54;72.028
4335;High;2022-08-22;02:50:54;73.926
4336;High;2022-08-22;03:20:54;76.181
4337;High;2022-08-22;03:50:54;83.579
4338;High;2022-08-22;04:20:54;74.098
4339;High;2022-08-22;04:50:54;90.495
4340;High;2022-08-22;05:20:54;92.363
4341;High;2022-08-22;05:50:54;88.65
4342;High;2022-08-22;06:20:54;79.326
4343;High;2022-08-22;06:50:54;55.537
4344;High;2022-08-22;07:20:54;59.508
4345;High;2022-08-22;07:50:54;62.598
4346;High;2022-08-22;08:20:54;49.759
4347;High;2022-08-22;08:50:54;46.548
4348;High;2022-08-22;09:20:54;46.369
4349;High;2022-08-22;09:50:54;46.008
4350;High;2022-08-22;10:20:54;45.466
4351;High;2022-08-22;10:50:54;44.379
4352;High;2022-08-22;11:20:54;44.379
4353;High;2022-08-22;11:50:54;44.013
4354;High;2022-08-23;12:20:54;43.831
4355;High;2022-08-23;12:50:54;44.56
4356;High;2022-08-23;01:20:54;44.195
4357;High;2022-08-23;01:50:54;42.548
4358;High;2022-08-23;02:20:54;40.696
4359;High;2022-08-23;02:50:54;39.573
4360;High;2022-08-23;03:20:54;39.947
4361;High;2022-08-23;03:50:54;39.573
4362;High;2022-08-23;04:20:54;39.947
4363;High;2022-08-23;04:50:54;39.76
4364;High;2022-08-23;05:20:54;38.629
4365;High;2022-08-23;05:50:54;38.25
4366;High;2022-08-23;06:20:54;38.44
4367;High;2022-08-23;06:50:54;39.007
4368;High;2022-08-23;07:20:54;39.76
4369;High;2022-08-23;07:50:54;39.384
4370;High;2022-08-23;08:20:54;40.509
4371;High;2022-08-23;08:50:54;42.363
4372;High;2022-08-23;09:20:54;41.254
4373;High;2022-08-23;09:50:54;42.179
4374;High;2022-08-23;10:20:54;70.824
4375;High;2022-08-23;10:50:54;76.354
4376;High;2022-08-23;11:20:54;78.449
4377;High;2022-08-23;11:50:54;79.151
4378;High;2022-08-23;12:20:54;76.181
4379;High;2022-08-23;12:50:54;77.923
4380;High;2022-08-23;01:20:54;72.199
4381;High;2022-08-23;01:50:54;70.308
4382;High;2022-08-23;02:20:54;78.449
4383;High;2022-08-23;02:50:54;80.911
4384;High;2022-08-23;03:20:54;82.152
4385;High;2022-08-23;03:50:54;84.834
4386;High;2022-08-23;04:20:54;84.295
4387;High;2022-08-23;04:50:54;87.915
4388;High;2022-08-23;05:20:54;85.014
4389;High;2022-08-23;05:50:54;88.833
4390;High;2022-08-23;06:20:54;80.029
4391;High;2022-08-23;06:50:54;77.4
4392;High;2022-08-23;07:20:54;79.151
4393;High;2022-08-23;07:50:54;55.364
4394;High;2022-08-23;08:20:54;50.995
4395;High;2022-08-23;08:50:54;49.404
4396;High;2022-08-23;09:20:54;48.871
4397;High;2022-08-23;09:50:54;47.802
4398;High;2022-08-23;10:20:54;46.548
4399;High;2022-08-23;10:50:54;46.008
4400;High;2022-08-23;11:20:54;45.104
4401;High;2022-08-23;11:50:54;44.742
4402;High;2022-08-24;12:20:54;44.56
4403;High;2022-08-24;12:50:54;44.922
4404;High;2022-08-24;01:20:54;45.828
4405;High;2022-08-24;01:50:54;46.188
4406;High;2022-08-24;02:20:54;46.188
4407;High;2022-08-24;02:50:54;45.828
4408;High;2022-08-24;03:20:54;43.648
4409;High;2022-08-24;03:50:54;44.195
4410;High;2022-08-24;04:20:54;45.648
4411;High;2022-08-24;04:50:54;46.908
4412;High;2022-08-24;05:20:54;46.188
4413;High;2022-08-24;05:50:54;46.188
4414;High;2022-08-24;06:20:54;45.466
4415;High;2022-08-24;06:50:54;44.922
4416;High;2022-08-24;07:20:54;45.828
4417;High;2022-08-24;07:50:54;45.286
4418;High;2022-08-24;08:20:54;45.648
4419;High;2022-08-24;08:50:54;46.728
4420;High;2022-08-24;09:20:54;47.802
4421;High;2022-08-24;09:50:54;48.339
4422;High;2022-08-24;10:20:54;69.278
4423;High;2022-08-24;10:50:54;80.206
4424;High;2022-08-24;11:20:54;80.911
4425;High;2022-08-24;11:50:54;80.029
4426;High;2022-08-24;12:20:54;81.442
4427;High;2022-08-24;12:50:54;83.043
4428;High;2022-08-24;01:20:54;77.225
4429;High;2022-08-24;01:50:54;77.05
4430;High;2022-08-24;02:20:54;83.757
4431;High;2022-08-24;02:50:54;84.654
4432;High;2022-08-24;03:20:54;90.309
4433;High;2022-08-24;03:50:54;84.115
4434;High;2022-08-24;04:20:54;85.554
4435;High;2022-08-24;04:50:54;91.612
4436;High;2022-08-24;05:20:54;90.309
4437;High;2022-08-24;05:50:54;77.4
4438;High;2022-08-24;06:20:54;82.864
4439;High;2022-08-24;06:50:54;89.017
4440;High;2022-08-24;07:20:54;70.824
4441;High;2022-08-24;07:50:54;66.879
4442;High;2022-08-24;08:20:54;59.508
4443;High;2022-08-24;08:50:54;52.401
4444;High;2022-08-24;09:20:54;51.172
4445;High;2022-08-24;09:50:54;49.228
4446;High;2022-08-24;10:20:54;49.05
4447;High;2022-08-24;10:50:54;48.517
4448;High;2022-08-24;11:20:54;47.982
4449;High;2022-08-24;11:50:54;47.446
4450;High;2022-08-25;12:20:54;48.16
4451;High;2022-08-25;12:50:54;46.188
4452;High;2022-08-25;01:20:54;47.266
4453;High;2022-08-25;01:50:54;48.16
4454;High;2022-08-25;02:20:54;49.228
4455;High;2022-08-25;02:50:54;50.113
4456;High;2022-08-25;03:20:54;50.113
4457;High;2022-08-25;03:50:54;49.759
4458;High;2022-08-25;04:20:54;49.937
4459;High;2022-08-25;04:50:54;49.937
4460;High;2022-08-25;05:20:54;49.404
4461;High;2022-08-25;05:50:54;50.29
4462;High;2022-08-25;06:20:54;49.937
4463;High;2022-08-25;06:50:54;50.113
